field,variant,measure,lambda_top_bits,free_top_bits,free_sum_bits,conditional_sum_bits,rms_final_1024,qr_free_sum_bits,qr_free_top_bits
17,fixed4_095,8192,0.6718297783695757,0.7217211544554948,5.067673958375552,-12.220038421173816,0.27333710244455955,5.067673958375558,0.7217211544465854
17,alternate4_095,8192,-1.4067897981333701,0.7217211544554948,5.067673958375552,-12.220038421173816,0.0,5.067673958375558,0.7217211544465854
17,all8_075_control,8192,-1.2782788455446377,0.7217211544554948,5.067673958375552,-10.932326041624448,0.0,5.067673958375558,0.7217211544465854
18,free,8192,0.7322422566757789,0.7322422566757789,5.207260580479575,5.207260580479575,0.40128584030864833,5.207260580479584,0.7322422591312444
18,fixed1_095,8192,0.7266998316166078,0.7322422566757789,5.207260580479575,0.8853324855922331,0.37012575340654164,5.207260580479584,0.7322422591312444
18,rotate1_095,8192,0.20845947461258862,0.7322422566757789,5.207260580479575,0.8853324855922331,0.2122591056545839,5.207260580479584,0.7322422591312444
18,rotate1_0999,8192,-0.2181606443731521,0.7322422566757789,5.207260580479575,-4.758523704180748,0.0,5.207260580479584,0.7322422591312444
18,fixed4_095,8192,0.6732186259507033,0.7322422566757789,5.207260580479575,-12.080451799069793,0.2750161219507618,5.207260580479584,0.7322422591312444
18,alternate4_095,8192,-1.386618367069411,0.7322422566757789,5.207260580479575,-12.080451799069793,0.0,5.207260580479584,0.7322422591312444
18,all8_075_control,8192,-1.267757744601903,0.7322422566757789,5.207260580479575,-10.792739419520425,0.0,5.207260580479584,0.7322422591312444
19,free,8192,0.7685710790039372,0.7685710790039372,5.351216909398109,5.351216909398109,0.4232946543494972,5.351216909398107,0.7685710790039492
19,fixed1_095,8192,0.763982055396277,0.7685710790039372,5.351216909398109,1.0292888145107666,0.39442239566399945,5.351216909398107,0.7685710790039492
19,rotate1_095,8192,0.24817075491509663,0.7685710790039372,5.351216909398109,1.0292888145107666,0.22808056723780912,5.351216909398107,0.7685710790039492
19,rotate1_0999,8192,-0.03309787900093891,0.7685710790039372,5.351216909398109,-4.614567375262214,5.331187655227925e-12,5.351216909398107,0.7685710790039492
19,fixed4_095,8192,0.6795424640054841,0.7685710790039372,5.351216909398109,-11.936495470151261,0.28405030631552236,5.351216909398107,0.7685710790039492
19,alternate4_095,8192,-1.3752530968117067,0.7685710790039372,5.351216909398109,-11.936495470151261,0.0,5.351216909398107,0.7685710790039492
19,all8_075_control,8192,-1.2314289209960587,0.7685710790039372,5.351216909398109,-10.648783090601892,0.0,5.351216909398107,0.7685710790039492
20,free,8192,0.72096779360964,0.72096779360964,5.067633982579281,5.067633982579281,0.40273588653490694,5.067633982579295,0.7209677936096808
20,fixed1_095,8192,0.7199029407626002,0.72096779360964,5.067633982579281,0.7457058876919387,0.3806203617822642,5.067633982579295,0.7209677936096808
20,rotate1_095,8192,0.21657654387343958,0.72096779360964,5.067633982579281,0.7457058876919387,0.21183376399391776,5.067633982579295,0.7209677936096808
20,rotate1_0999,8192,0.020835047419794438,0.72096779360964,5.067633982579281,-4.898150302081042,0.010245506802960023,5.067633982579295,0.7209677936096808
20,fixed4_095,8192,0.692879984876117,0.72096779360964,5.067633982579281,-12.220078396970088,0.2847628443743524,5.067633982579295,0.7209677936096808
20,alternate4_095,8192,-1.405656707039915,0.72096779360964,5.067633982579281,-12.220078396970088,0.0,5.067633982579295,0.7209677936096808
